text,label,custom_id
Officially promoted to General Manager 😁 Today has been a good news day,0,translation-1955
Superposition of Eulers,0,translation-1956
Football’s back. NFL’s back. James Wan’s back with a horror. This weekend is set up for absolute glory,0,translation-1957
"ERNEST LAWRENCE’S 60-INCH cyclotron in Berkeley 
**NOT CLICKBAIT**",0,translation-1958
"Riches here, grab ‘em while you can",0,translation-1959
Says the man who helped the Tories to power by undermining JC every chance he got!,0,translation-1960
Great vacations are meant to recharge us. Spent four days with some of my best friends in the Keys and ready to get back to it.,0,translation-1961
"[at Burger King]

French proletariat: we'll have the king

Burger: :)

King: :(",0,translation-1962
"4-0 this morning, 0-1 this afternoon. Luck possibly changing.",0,translation-1963
Really great volunteering opportunity in Dunferline 👇. You'd be joining a great team!,0,translation-1964
"and even though all the bullshit, by GOD am I thankful I am a woman.",0,translation-1965
"I love being at home , tidy clean house, empty washing basket teas cooked from scratch no dishes, visitors  . I don't want to work anymore",0,translation-1966
i go to my mums at every opportunity what was the absolute point in me moving out,0,translation-1967
taking summer classes was a mistake. I miss my one week of peace.,0,translation-1968
"RIP Mike Nesmith, always watched repeats of the Monkees in the 80s during school holidays 💙💙💙",0,translation-1969
Don't know why I doing this but booster jab booked in for next Friday,0,translation-1970
Anyone in Hull area having digital TV aerial or freeview problems? Thank you.,0,translation-1971
Living with a str*ight man is like living with a four year old,0,translation-1972
You know you’ve become an adult when you have to argue nonsense stuff with 20 different phone numbers of your car insurance company.,0,translation-1973
What a horrible day 😔,0,translation-1974
"just started watching some show on prime called show real london &amp; its too funny, some budget love &amp; hip hop😭",0,translation-1975
I WANT TO GO TO THE BEACH !!!,0,translation-1976
Just read Annie on My Mind for the first time…🥺,0,translation-1977
Wake up people and do something about climate change before its too late,0,translation-1978
"🎵 Good morning. Song for the day ""Communication"" by Spandau Ballet 🎶🥳🍷🎄📞",0,translation-1979
Turning my head away from the ads that play at the gas pumps as a form of protest,0,translation-1980
"If you're going to see one goal tonight, watch this one. 🚀",0,translation-1981
Perfect afternoon chilling https://t.co/zQxELWrbop,0,translation-1982
"I've just seen the news about Sarah Harding and genuinely can't believe it. So sad. 

So so so young.",0,translation-1983
Best thing to get complimented on is being tan,0,translation-1984
"No matter how good or bad your life is, wake up in the morning and remember you still have one.",0,translation-1985
"Who likes cats?? These handmade cushions are perfect for a little gift. All one of a kind and handmade by me in the York! 

https://t.co/WWiGmAE7VU 

#cats #birthday #catpillow #decorativepillow #catcushion #petpillow #throwpillow #kittypillow #catlovergift #homemade https://t.co/SACNODCW5t",0,translation-1986
Only want someone who loves dancing just as much as I do,0,translation-1987
"At least I'm used to this side effect from my infusion, and I'm very grateful that I'm not experiencing any of that full body pain I had after my last infusion. The IV steroids must be working!! And tomorrow is day one of a steroid pack",0,translation-1988
"There was so much interest in your Venice series Peg, the hand colouring is exquisite!👌🏽👏🏽👍🏽",0,translation-1989
I’ve saved so much money not watching beauty guru YouTube,0,translation-1990
Today was already weird and then my grandma added me on Snapchat ???,0,translation-1991
NEW MUSIC TOMORROW !!,0,translation-1992
"Premier League top teams penalties win 
Man U 1 0 One penalty
Chelsea 3 2 Two penalties
Liverpool 1 0 One penalty
Man City 1 0 One Penality
Lower Teams got no Chance",0,translation-1993
"Where does Twitter go shopping?

Went to the supermarket earlier and shelves full as usual. Only item I couldn’t get hold of was British: large jar of Colman’s mustard (much better value than the smaller ones)",0,translation-1994
All of them where fantastic trailers,0,translation-1995
@HerbMessiah hello I have a question can u help me out,0,translation-1996
I think he's lost the plot 🤔,0,translation-1997
Man I pray I never have to feel the pain or loss of losing my loves ones in a school shooting. Hug your love ones a little tighter tonight because you truly never know how long you have,0,translation-1998
"Study, study, study",0,translation-1999
"@DexterJManning This game was the best $4.95 dollars I've ever spent Dex, can't wait for your next game! :)",0,translation-2000
"This holiday is not going the way i thought it was - food is bad, service is attrocious",0,translation-2001
Yessssss Hannah Ann more emotion in the finale than in the whole season. Get him!! #TheBachelor,0,translation-2002
so sorry for your loss ☹️,0,translation-2003
No one with a brain can Denise,0,translation-2004
@yourfavmichaela It’s never to late to take a nap,0,translation-2005
settings is such an interesting place,0,translation-2006
@Rindian1st @FlyingCryptos Yes please let us know. I am interested in buying some LTC,0,translation-2007
One of my costumers saw me reading at work a few days ago: he came in today with 3 books for me 🖤😭 I love my job x,0,translation-2008
"Go on girl!! @EmmaRaducanu 🇬🇧 🇬🇧 so proud, can’t imagine what you’re feeling, well done x #Raducanu",0,translation-2009
Just been refused some headache tablets because apparently I look younger than 16. Sixteen. Six. Teen,0,translation-2010
"I'm really devastated today that I got an opportunity to do something I love and it might already have to quit. If you don't have one already, this is a sign to get your driver's license because life is unfair sometimes.",0,translation-2011
"My top 3 movies off the last decade in no particular order... Hereditary, It Follows and What We Do in the Shadows. Yes.",0,translation-2012
Read the NS article and ponder! There are two (or more) sides to every story.,0,translation-2013
@joinerslive desperately searching through emails for our #lebrock tickets for Saturday - if we can't find the email can it be resent? Or do you still have the name list on the door?,0,translation-2014
its my party and ill shit if i want to,0,translation-2015
Happy New Year!,0,translation-2016
"Also, two whole episodes this season with no D'avin at all. ☹️

#killjoys",0,translation-2017
"got a google calendar notif, my boyfriend put ""think about dwarves"" in as an all day event",0,translation-2018
"mygers is a joke, 2 away games out of 10 and one half the population got",0,translation-2019
"Max Verstappen is a dirty driver, he purposely brakes late with no intention of making a corner to prevent other drivers from overtaking. That is dirty driving.",0,translation-2020
"One point of correction though (literally artistic licence!). At present, exercise has been shown to be effective in other autoimmune conditions but not specifically in APS.",0,translation-2021
Breakdown very much pending not sure how much I can take of this 😩,0,translation-2022
